,INH01,INH02,INH03,INV01,INV02,INV03,INV04,INV05,RPA01,RPA02,RPA03,RPA04,RPA05,RPA06,RPA07,RPA08,RPA09,RPA10,RPA11,RPA12,RPA13,RPA14,RPB01,RPB02,RPB03,RPB04,RPB05,RPB06,RPB07,RPB08,RPC01,RPC02,RPC03,RPC04,RPC05,RPC06,RPC07,RPC08,RPC09,RPC10,RPC11,RPD01,EXT01,EXT02,EXT03,EXT04,EXT05,EXT06,EXT07,EXT08,EXT09,EXT10,INH04,RPA15,ALI01,ALI02,ALI03,ALI04,ALI05,ALI07,ALI06,ALI08,ALI09,ALI10,ALI11,ALI12,ALI13,ALI14,ALI15,ALI16,ALI17,ALI18,ALI19,ALI20,ALI21,ALI23,ALI22,ALI24,ALI25,ALI26
EXT08,0.20588235294117646,0.18604651162790697,0.27450980392156865,0.06315789473684211,0.13861386138613863,0.1276595744680851,0.3548387096774194,0.0,0.13513513513513514,0.1951219512195122,0.21052631578947367,0.1388888888888889,0.15384615384615385,0.2153846153846154,0.22857142857142856,0.13333333333333333,0.17391304347826086,0.10810810810810811,0.13043478260869565,0.1839080459770115,0.09523809523809523,0.1724137931034483,0.20454545454545456,0.16494845360824742,0.1797752808988764,0.1553398058252427,0.19047619047619047,0.1782178217821782,0.11940298507462686,0.17475728155339806,0.10344827586206896,0.15730337078651685,0.20588235294117646,0.1978021978021978,0.12121212121212122,0.19148936170212766,0.1,0.10810810810810811,0.16806722689075632,0.16666666666666666,0.12195121951219512,0.20512820512820512,0.17391304347826086,0.136986301369863,0.13513513513513514,0.13333333333333333,0.0594059405940594,0.0449438202247191,0.10810810810810811,1.0,0.1388888888888889,0.14285714285714285,0.1686746987951807,0.1282051282051282,0.1111111111111111,0.0,0.05555555555555555,0.058823529411764705,0.0,0.1,0.1,0.05263157894736842,0.047619047619047616,0.047619047619047616,0.2553191489361702,0.0,0.04878048780487805,0.0975609756097561,0.0975609756097561,0.11764705882352941,0.0,0.08695652173913043,0.05,0.0,0.0,0.13043478260869565,0.14634146341463414,0.08888888888888889,0.10526315789473684,0.14285714285714285
EXT09,0.14285714285714285,0.1643835616438356,0.12345679012345678,0.192,0.16793893129770993,0.12987012987012986,0.13043478260869565,0.09375,0.07692307692307693,0.125,0.1320754716981132,0.11764705882352941,0.11594202898550725,0.08421052631578947,0.1,0.11428571428571428,0.2222222222222222,0.05970149253731343,0.10526315789473684,0.18803418803418803,0.10752688172043011,0.13636363636363635,0.15254237288135594,0.15748031496062992,0.20168067226890757,0.18045112781954886,0.12903225806451613,0.16793893129770993,0.12371134020618557,0.18045112781954886,0.18181818181818182,0.20168067226890757,0.1836734693877551,0.1322314049586777,0.21705426356589147,0.14516129032258066,0.16363636363636364,0.057692307692307696,0.174496644295302,0.17543859649122806,0.08928571428571429,0.16666666666666666,0.10526315789473684,0.23300970873786409,0.23076923076923078,0.22666666666666666,0.16793893129770993,0.13445378151260504,0.3076923076923077,0.1388888888888889,1.0,0.82,0.1592920353982301,0.1111111111111111,0.12121212121212122,0.0,0.030303030303030304,0.0625,0.0,0.02857142857142857,0.02857142857142857,0.029411764705882353,0.1111111111111111,0.08333333333333333,0.23376623376623376,0.0,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.03125,0.0,0.13157894736842105,0.05714285714285714,0.05263157894736842,0.05263157894736842,0.13157894736842105,0.14084507042253522,0.24,0.09195402298850575,0.11627906976744186
EXT10,0.14583333333333334,0.16901408450704225,0.12658227848101267,0.1951219512195122,0.18604651162790697,0.13333333333333333,0.13333333333333333,0.16129032258064516,0.0784313725490196,0.12727272727272726,0.15384615384615385,0.12,0.14925373134328357,0.08602150537634409,0.10204081632653061,0.11650485436893204,0.2268041237113402,0.06153846153846154,0.10810810810810811,0.17391304347826086,0.10989010989010989,0.16279069767441862,0.1724137931034483,0.144,0.20512820512820512,0.16793893129770993,0.13186813186813187,0.17054263565891473,0.12631578947368421,0.183206106870229,0.20930232558139536,0.20512820512820512,0.20833333333333334,0.11764705882352941,0.2204724409448819,0.13114754098360656,0.16666666666666666,0.0392156862745098,0.17687074829931973,0.16071428571428573,0.09090909090909091,0.18867924528301888,0.10810810810810811,0.25742574257425743,0.2549019607843137,0.21621621621621623,0.18604651162790697,0.17094017094017094,0.3137254901960784,0.14285714285714285,0.82,1.0,0.16216216216216217,0.1320754716981132,0.125,0.0,0.03125,0.06451612903225806,0.0,0.029411764705882353,0.029411764705882353,0.030303030303030304,0.08571428571428572,0.08571428571428572,0.24,0.0,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.03225806451612903,0.0,0.13513513513513514,0.058823529411764705,0.05405405405405406,0.05405405405405406,0.13513513513513514,0.14492753623188406,0.2191780821917808,0.09411764705882353,0.11904761904761904
INH04,0.27522935779816515,0.2619047619047619,0.13043478260869565,0.19117647058823528,0.2112676056338028,0.1590909090909091,0.27184466019417475,0.02666666666666667,0.2608695652173913,0.2926829268292683,0.2222222222222222,0.336283185840708,0.075,0.18867924528301888,0.1981981981981982,0.15517241379310345,0.16363636363636364,0.1282051282051282,0.16091954022988506,0.140625,0.1346153846153846,0.24242424242424243,0.32558139534883723,0.2753623188405797,0.3076923076923077,0.3194444444444444,0.28846153846153844,0.2535211267605634,0.46296296296296297,0.3055555555555556,0.16161616161616163,0.2153846153846154,0.1834862385321101,0.18181818181818182,0.34285714285714286,0.2518518518518518,0.1487603305785124,0.12173913043478261,0.1375,0.16,0.0975609756097561,0.25210084033613445,0.13793103448275862,0.12280701754385964,0.12173913043478261,0.12422360248447205,0.09859154929577464,0.1076923076923077,0.12173913043478261,0.1686746987951807,0.1592920353982301,0.16216216216216217,1.0,0.23529411764705882,0.15584415584415584,0.0547945205479452,0.1038961038961039,0.02666666666666667,0.0547945205479452,0.07407407407407407,0.07407407407407407,0.10126582278481013,0.024096385542168676,0.04819277108433735,0.11363636363636363,0.05333333333333334,0.07317073170731707,0.07317073170731707,0.07317073170731707,0.08,0.05333333333333334,0.16091954022988506,0.07407407407407407,0.06896551724137931,0.06896551724137931,0.20689655172413793,0.1951219512195122,0.13953488372093023,0.30612244897959184,0.32989690721649484
RPA15,0.19230769230769232,0.25316455696202533,0.1839080459770115,0.0916030534351145,0.23357664233576642,0.1686746987951807,0.2857142857142857,0.0,0.16363636363636364,0.22033898305084745,0.25,0.2222222222222222,0.0,0.15841584158415842,0.16981132075471697,0.18018018018018017,0.19047619047619047,0.0821917808219178,0.1951219512195122,0.17886178861788618,0.16161616161616163,0.19148936170212766,0.24193548387096775,0.24060150375939848,0.224,0.2158273381294964,0.26262626262626265,0.23357664233576642,0.13592233009708737,0.2302158273381295,0.14893617021276595,0.208,0.19230769230769232,0.2047244094488189,0.2074074074074074,0.2153846153846154,0.13793103448275862,0.2,0.12903225806451613,0.13333333333333333,0.11864406779661017,0.3157894736842105,0.14634146341463414,0.05504587155963303,0.05454545454545454,0.11538461538461539,0.145985401459854,0.128,0.14545454545454545,0.1282051282051282,0.1111111111111111,0.1320754716981132,0.23529411764705882,1.0,0.1111111111111111,0.029411764705882353,0.027777777777777776,0.02857142857142857,0.029411764705882353,0.02631578947368421,0.02631578947368421,0.02702702702702703,0.02564102564102564,0.02564102564102564,0.0963855421686747,0.02857142857142857,0.025974025974025976,0.025974025974025976,0.025974025974025976,0.0,0.02857142857142857,0.12195121951219512,0.05263157894736842,0.04878048780487805,0.04878048780487805,0.12195121951219512,0.12987012987012986,0.09876543209876543,0.15053763440860216,0.15217391304347827
ALI01,0.1935483870967742,0.16216216216216217,0.08888888888888889,0.15730337078651685,0.10526315789473684,0.14634146341463414,0.14285714285714285,0.0,0.08823529411764706,0.13157894736842105,0.14285714285714285,0.18181818181818182,0.06060606060606061,0.06779661016949153,0.09375,0.08695652173913043,0.15873015873015872,0.1935483870967742,0.05,0.09876543209876543,0.03508771929824561,0.11538461538461539,0.12195121951219512,0.13186813186813187,0.12048192771084337,0.12371134020618557,0.14035087719298245,0.12631578947368421,0.16393442622950818,0.12371134020618557,0.15384615384615385,0.12048192771084337,0.16129032258064516,0.11764705882352941,0.17204301075268819,0.11363636363636363,0.13513513513513514,0.058823529411764705,0.08849557522123894,0.10256410256410256,0.02631578947368421,0.16666666666666666,0.15,0.05970149253731343,0.08823529411764706,0.08771929824561403,0.08421052631578947,0.14457831325301204,0.14705882352941177,0.1111111111111111,0.12121212121212122,0.125,0.15584415584415584,0.1111111111111111,1.0,0.07692307692307693,0.13333333333333333,0.0,0.07692307692307693,0.11764705882352941,0.11764705882352941,0.125,0.0,0.0,0.1951219512195122,0.07142857142857142,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.07142857142857142,0.07142857142857142,0.2,0.11764705882352941,0.1,0.1,0.25,0.2857142857142857,0.20512820512820512,0.1568627450980392,0.2
ALI02,0.034482758620689655,0.0,0.0,0.023529411764705882,0.02197802197802198,0.0,0.0,0.0,0.03125,0.027777777777777776,0.06060606060606061,0.03225806451612903,0.0,0.03636363636363636,0.03333333333333333,0.03076923076923077,0.0,0.14814814814814814,0.0,0.025974025974025976,0.0,0.0,0.02564102564102564,0.022988505747126436,0.02531645569620253,0.021505376344086023,0.03773584905660377,0.04395604395604396,0.07017543859649122,0.043010752688172046,0.041666666666666664,0.02531645569620253,0.034482758620689655,0.0,0.0449438202247191,0.047619047619047616,0.02857142857142857,0.03125,0.01834862385321101,0.05405405405405406,0.0,0.029411764705882353,0.05555555555555555,0.06349206349206349,0.09375,0.03636363636363636,0.02197802197802198,0.05063291139240506,0.03125,0.0,0.0,0.0,0.0547945205479452,0.029411764705882353,0.07692307692307693,1.0,0.6153846153846154,0.0,0.7272727272727273,0.5333333333333333,0.5333333333333333,0.5714285714285714,0.25,0.25,0.05405405405405406,0.6666666666666666,0.5161290322580645,0.1935483870967742,0.1935483870967742,0.16666666666666666,0.6666666666666666,0.2777777777777778,0.5333333333333333,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.06451612903225806,0.0,0.425531914893617,0.13043478260869565
ALI03,0.06451612903225806,0.0,0.0,0.0449438202247191,0.042105263157894736,0.0,0.03571428571428571,0.0,0.058823529411764705,0.05263157894736842,0.08571428571428572,0.06060606060606061,0.06060606060606061,0.06779661016949153,0.0625,0.057971014492753624,0.031746031746031744,0.1935483870967742,0.0,0.04938271604938271,0.03508771929824561,0.0,0.07317073170731707,0.04395604395604396,0.04819277108433735,0.041237113402061855,0.03508771929824561,0.06315789473684211,0.13114754098360656,0.061855670103092786,0.038461538461538464,0.04819277108433735,0.0967741935483871,0.023529411764705882,0.043010752688172046,0.06818181818181818,0.02702702702702703,0.029411764705882353,0.017699115044247787,0.07692307692307693,0.02631578947368421,0.05555555555555555,0.05,0.08955223880597014,0.11764705882352941,0.05263157894736842,0.042105263157894736,0.07228915662650602,0.058823529411764705,0.05555555555555555,0.030303030303030304,0.03125,0.1038961038961039,0.027777777777777776,0.13333333333333333,0.6153846153846154,1.0,0.0,0.7692307692307693,0.6470588235294118,0.6470588235294118,0.8125,0.2222222222222222,0.2222222222222222,0.0975609756097561,0.7142857142857143,0.6285714285714286,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.7142857142857143,0.25,0.47058823529411764,0.5,0.5,0.15,0.11428571428571428,0.05128205128205128,0.3137254901960784,0.16
ALI04,0.03333333333333333,0.05714285714285714,0.046511627906976744,0.022988505747126436,0.043010752688172046,0.05128205128205128,0.037037037037037035,0.07692307692307693,0.06060606060606061,0.02702702702702703,0.029411764705882353,0.0625,0.06451612903225806,0.03508771929824561,0.03225806451612903,0.11940298507462686,0.06557377049180328,0.0,0.05263157894736842,0.05063291139240506,0.03636363636363636,0.04,0.05,0.0449438202247191,0.07407407407407407,0.06315789473684211,0.03636363636363636,0.043010752688172046,0.0,0.042105263157894736,0.04,0.024691358024691357,0.03333333333333333,0.024096385542168676,0.06593406593406594,0.06976744186046512,0.05555555555555555,0.06060606060606061,0.09009009009009009,0.05263157894736842,0.05405405405405406,0.05714285714285714,0.0,0.03076923076923077,0.030303030303030304,0.05357142857142857,0.043010752688172046,0.024691358024691357,0.06060606060606061,0.058823529411764705,0.0625,0.06451612903225806,0.02666666666666667,0.02857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.4117647058823529,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0
ALI05,0.034482758620689655,0.0,0.0,0.023529411764705882,0.02197802197802198,0.0,0.0,0.0,0.03125,0.027777777777777776,0.06060606060606061,0.03225806451612903,0.0,0.03636363636363636,0.03333333333333333,0.03076923076923077,0.0,0.14814814814814814,0.0,0.025974025974025976,0.0,0.0,0.02564102564102564,0.022988505747126436,0.02531645569620253,0.021505376344086023,0.03773584905660377,0.04395604395604396,0.07017543859649122,0.043010752688172046,0.041666666666666664,0.02531645569620253,0.034482758620689655,0.0,0.02247191011235955,0.047619047619047616,0.02857142857142857,0.03125,0.0,0.05405405405405406,0.0,0.029411764705882353,0.05555555555555555,0.06349206349206349,0.09375,0.03636363636363636,0.02197802197802198,0.05063291139240506,0.03125,0.0,0.0,0.0,0.0547945205479452,0.029411764705882353,0.07692307692307693,0.7272727272727273,0.7692307692307693,0.0,1.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.25,0.25,0.05405405405405406,0.8333333333333334,0.6451612903225806,0.25806451612903225,0.25806451612903225,0.16666666666666666,0.8333333333333334,0.2777777777777778,0.5333333333333333,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.06451612903225806,0.0,0.3404255319148936,0.13043478260869565
ALI07,0.06060606060606061,0.0,0.0,0.043010752688172046,0.04040404040404041,0.0,0.03333333333333333,0.0,0.05555555555555555,0.05,0.08108108108108109,0.05714285714285714,0.05405405405405406,0.06349206349206349,0.058823529411764705,0.0547945205479452,0.029850746268656716,0.17142857142857143,0.0,0.047058823529411764,0.0,0.0,0.046511627906976744,0.06315789473684211,0.06896551724137931,0.0594059405940594,0.03278688524590164,0.06060606060606061,0.09230769230769231,0.0594059405940594,0.03571428571428571,0.04597701149425287,0.06060606060606061,0.02247191011235955,0.041237113402061855,0.08695652173913043,0.02564102564102564,0.027777777777777776,0.03418803418803419,0.07317073170731707,0.025,0.05263157894736842,0.045454545454545456,0.08450704225352113,0.1111111111111111,0.05084745762711865,0.04040404040404041,0.06896551724137931,0.08333333333333333,0.1,0.02857142857142857,0.029411764705882353,0.07407407407407407,0.02631578947368421,0.11764705882352941,0.5333333333333333,0.6470588235294118,0.0,0.6666666666666666,1.0,1.0,0.6111111111111112,0.2,0.2,0.08888888888888889,0.625,0.5641025641025641,0.5641025641025641,0.5641025641025641,0.5625,0.625,0.2727272727272727,0.42105263157894735,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.15384615384615385,0.046511627906976744,0.32727272727272727,0.2962962962962963
ALI06,0.06060606060606061,0.0,0.0,0.043010752688172046,0.04040404040404041,0.0,0.03333333333333333,0.0,0.05555555555555555,0.05,0.08108108108108109,0.05714285714285714,0.05405405405405406,0.06349206349206349,0.058823529411764705,0.0547945205479452,0.029850746268656716,0.17142857142857143,0.0,0.047058823529411764,0.0,0.0,0.046511627906976744,0.06315789473684211,0.06896551724137931,0.0594059405940594,0.03278688524590164,0.06060606060606061,0.09230769230769231,0.0594059405940594,0.03571428571428571,0.04597701149425287,0.06060606060606061,0.02247191011235955,0.041237113402061855,0.08695652173913043,0.02564102564102564,0.027777777777777776,0.03418803418803419,0.07317073170731707,0.025,0.05263157894736842,0.045454545454545456,0.08450704225352113,0.1111111111111111,0.05084745762711865,0.04040404040404041,0.06896551724137931,0.08333333333333333,0.1,0.02857142857142857,0.029411764705882353,0.07407407407407407,0.02631578947368421,0.11764705882352941,0.5333333333333333,0.6470588235294118,0.0,0.6666666666666666,1.0,1.0,0.6111111111111112,0.2,0.2,0.08888888888888889,0.625,0.5641025641025641,0.5641025641025641,0.5641025641025641,0.5625,0.625,0.2727272727272727,0.42105263157894735,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.15384615384615385,0.046511627906976744,0.32727272727272727,0.2962962962962963
ALI08,0.0625,0.0,0.0,0.04395604395604396,0.041237113402061855,0.0,0.034482758620689655,0.0,0.05714285714285714,0.05128205128205128,0.08333333333333333,0.058823529411764705,0.05714285714285714,0.06557377049180328,0.06060606060606061,0.056338028169014086,0.03076923076923077,0.18181818181818182,0.0,0.04819277108433735,0.0,0.0,0.07142857142857142,0.043010752688172046,0.047058823529411764,0.04040404040404041,0.03389830508474576,0.061855670103092786,0.09523809523809523,0.06060606060606061,0.037037037037037035,0.047058823529411764,0.0625,0.022988505747126436,0.06315789473684211,0.06666666666666667,0.02631578947368421,0.02857142857142857,0.017391304347826087,0.075,0.02564102564102564,0.05405405405405406,0.047619047619047616,0.08695652173913043,0.11428571428571428,0.05172413793103448,0.041237113402061855,0.07058823529411765,0.05714285714285714,0.05263157894736842,0.029411764705882353,0.030303030303030304,0.10126582278481013,0.02702702702702703,0.125,0.5714285714285714,0.8125,0.0,0.7142857142857143,0.6111111111111112,0.6111111111111112,1.0,0.21052631578947367,0.21052631578947367,0.09302325581395349,0.8,0.7027027027027027,0.32432432432432434,0.32432432432432434,0.3333333333333333,0.8,0.23809523809523808,0.4444444444444444,0.47619047619047616,0.47619047619047616,0.14285714285714285,0.10810810810810811,0.04878048780487805,0.3018867924528302,0.15384615384615385
ALI09,0.029411764705882353,0.046511627906976744,0.0392156862745098,0.06315789473684211,0.039603960396039604,0.0425531914893617,0.03225806451612903,0.11764705882352941,0.05405405405405406,0.024390243902439025,0.02631578947368421,0.027777777777777776,0.10256410256410256,0.06153846153846154,0.05714285714285714,0.13333333333333333,0.08695652173913043,0.0,0.043478260869565216,0.09195402298850575,0.031746031746031744,0.034482758620689655,0.045454545454545456,0.041237113402061855,0.0898876404494382,0.05825242718446602,0.031746031746031744,0.07920792079207921,0.05970149253731343,0.07766990291262135,0.06896551724137931,0.0449438202247191,0.058823529411764705,0.02197802197802198,0.06060606060606061,0.10638297872340426,0.075,0.05405405405405406,0.10084033613445378,0.14285714285714285,0.07317073170731707,0.07692307692307693,0.043478260869565216,0.1095890410958904,0.10810810810810811,0.11666666666666667,0.0594059405940594,0.0898876404494382,0.08108108108108109,0.047619047619047616,0.1111111111111111,0.08571428571428572,0.024096385542168676,0.02564102564102564,0.0,0.25,0.2222222222222222,0.4117647058823529,0.25,0.2,0.2,0.21052631578947367,1.0,0.5238095238095238,0.1702127659574468,0.23529411764705882,0.1951219512195122,0.04878048780487805,0.04878048780487805,0.058823529411764705,0.23529411764705882,0.17391304347826086,0.2,0.17391304347826086,0.17391304347826086,0.043478260869565216,0.04878048780487805,0.08888888888888889,0.14035087719298245,0.03571428571428571
ALI10,0.029411764705882353,0.09302325581395349,0.0392156862745098,0.06315789473684211,0.0594059405940594,0.0425531914893617,0.06451612903225806,0.11764705882352941,0.05405405405405406,0.04878048780487805,0.05263157894736842,0.08333333333333333,0.10256410256410256,0.03076923076923077,0.02857142857142857,0.08,0.08695652173913043,0.0,0.08695652173913043,0.06896551724137931,0.06349206349206349,0.06896551724137931,0.06818181818181818,0.061855670103092786,0.0898876404494382,0.07766990291262135,0.06349206349206349,0.07920792079207921,0.05970149253731343,0.0970873786407767,0.06896551724137931,0.06741573033707865,0.058823529411764705,0.02197802197802198,0.08080808080808081,0.0851063829787234,0.075,0.05405405405405406,0.08403361344537816,0.09523809523809523,0.07317073170731707,0.10256410256410256,0.043478260869565216,0.1095890410958904,0.10810810810810811,0.08333333333333333,0.0594059405940594,0.0449438202247191,0.08108108108108109,0.047619047619047616,0.08333333333333333,0.08571428571428572,0.04819277108433735,0.02564102564102564,0.0,0.25,0.2222222222222222,0.4117647058823529,0.25,0.2,0.2,0.21052631578947367,0.5238095238095238,1.0,0.1702127659574468,0.23529411764705882,0.1951219512195122,0.04878048780487805,0.04878048780487805,0.058823529411764705,0.23529411764705882,0.17391304347826086,0.2,0.17391304347826086,0.17391304347826086,0.043478260869565216,0.0,0.08888888888888889,0.14035087719298245,0.03571428571428571
ALI11,0.136986301369863,0.16666666666666666,0.14285714285714285,0.1,0.1320754716981132,0.19230769230769232,0.1791044776119403,0.15384615384615385,0.10126582278481013,0.13793103448275862,0.14814814814814814,0.15584415584415584,0.18181818181818182,0.08571428571428572,0.10666666666666667,0.125,0.2702702702702703,0.09523809523809523,0.1568627450980392,0.21739130434782608,0.11764705882352941,0.12698412698412698,0.1935483870967742,0.13725490196078433,0.1702127659574468,0.12962962962962962,0.17647058823529413,0.16981132075471697,0.1111111111111111,0.16666666666666666,0.15873015873015872,0.1702127659574468,0.1917808219178082,0.125,0.15384615384615385,0.1414141414141414,0.1411764705882353,0.05063291139240506,0.16129032258064516,0.20224719101123595,0.13793103448275862,0.1927710843373494,0.19607843137254902,0.1794871794871795,0.17721518987341772,0.192,0.1509433962264151,0.1276595744680851,0.20253164556962025,0.2553191489361702,0.23376623376623376,0.24,0.11363636363636363,0.0963855421686747,0.1951219512195122,0.05405405405405406,0.0975609756097561,0.10256410256410256,0.05405405405405406,0.08888888888888889,0.08888888888888889,0.09302325581395349,0.1702127659574468,0.1702127659574468,1.0,0.05128205128205128,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.05128205128205128,0.05128205128205128,0.11764705882352941,0.13333333333333333,0.0784313725490196,0.0784313725490196,0.11764705882352941,0.13043478260869565,0.2,0.0967741935483871,0.09836065573770492
ALI12,0.03333333333333333,0.0,0.0,0.022988505747126436,0.021505376344086023,0.0,0.0,0.0,0.030303030303030304,0.02702702702702703,0.058823529411764705,0.03125,0.0,0.03508771929824561,0.03225806451612903,0.029850746268656716,0.0,0.13793103448275862,0.0,0.02531645569620253,0.0,0.0,0.025,0.02247191011235955,0.024691358024691357,0.021052631578947368,0.03636363636363636,0.043010752688172046,0.06779661016949153,0.042105263157894736,0.04,0.024691358024691357,0.03333333333333333,0.0,0.02197802197802198,0.046511627906976744,0.027777777777777776,0.030303030303030304,0.0,0.05263157894736842,0.0,0.02857142857142857,0.05263157894736842,0.06153846153846154,0.09090909090909091,0.03571428571428571,0.021505376344086023,0.04938271604938271,0.030303030303030304,0.0,0.0,0.0,0.05333333333333334,0.02857142857142857,0.07142857142857142,0.6666666666666666,0.7142857142857143,0.0,0.8333333333333334,0.625,0.625,0.8,0.23529411764705882,0.23529411764705882,0.05128205128205128,1.0,0.7878787878787878,0.30303030303030304,0.30303030303030304,0.15384615384615385,0.9230769230769231,0.2631578947368421,0.5,0.5263157894736842,0.5263157894736842,0.10526315789473684,0.06060606060606061,0.0,0.32653061224489793,0.125
ALI13,0.05970149253731343,0.0,0.0,0.0851063829787234,0.06,0.0,0.03278688524590164,0.0,0.1095890410958904,0.09876543209876543,0.13333333333333333,0.056338028169014086,0.05263157894736842,0.09375,0.08695652173913043,0.08108108108108109,0.029411764705882353,0.2222222222222222,0.0,0.046511627906976744,0.0,0.0,0.04597701149425287,0.0625,0.045454545454545456,0.058823529411764705,0.03225806451612903,0.08,0.09090909090909091,0.058823529411764705,0.03508771929824561,0.06818181818181818,0.05970149253731343,0.022222222222222223,0.04081632653061224,0.10752688172043011,0.05063291139240506,0.0273972602739726,0.01694915254237288,0.0963855421686747,0.024691358024691357,0.05194805194805195,0.08888888888888889,0.08333333333333333,0.1095890410958904,0.06722689075630252,0.06,0.06818181818181818,0.0547945205479452,0.04878048780487805,0.028169014084507043,0.028985507246376812,0.07317073170731707,0.025974025974025976,0.11428571428571428,0.5161290322580645,0.6285714285714286,0.0,0.6451612903225806,0.5641025641025641,0.5641025641025641,0.7027027027027027,0.1951219512195122,0.1951219512195122,0.08695652173913043,0.7878787878787878,1.0,0.6,0.6,0.18181818181818182,0.7272727272727273,0.2222222222222222,0.41025641025641024,0.4444444444444444,0.4444444444444444,0.13333333333333333,0.1,0.045454545454545456,0.2857142857142857,0.14545454545454545
ALI14,0.05970149253731343,0.0,0.0,0.0851063829787234,0.06,0.0,0.03278688524590164,0.0,0.1095890410958904,0.09876543209876543,0.13333333333333333,0.056338028169014086,0.05263157894736842,0.09375,0.08695652173913043,0.08108108108108109,0.029411764705882353,0.2222222222222222,0.0,0.046511627906976744,0.0,0.0,0.04597701149425287,0.08333333333333333,0.06818181818181818,0.0784313725490196,0.03225806451612903,0.1,0.09090909090909091,0.058823529411764705,0.03508771929824561,0.06818181818181818,0.05970149253731343,0.022222222222222223,0.04081632653061224,0.10752688172043011,0.05063291139240506,0.0273972602739726,0.01694915254237288,0.07228915662650602,0.024691358024691357,0.05194805194805195,0.08888888888888889,0.05555555555555555,0.0821917808219178,0.05042016806722689,0.06,0.06818181818181818,0.0821917808219178,0.0975609756097561,0.028169014084507043,0.028985507246376812,0.07317073170731707,0.025974025974025976,0.11428571428571428,0.1935483870967742,0.2857142857142857,0.0,0.25806451612903225,0.5641025641025641,0.5641025641025641,0.32432432432432434,0.04878048780487805,0.04878048780487805,0.043478260869565216,0.30303030303030304,0.6,1.0,1.0,0.5454545454545454,0.30303030303030304,0.13333333333333333,0.15384615384615385,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.15,0.045454545454545456,0.14285714285714285,0.2909090909090909
ALI15,0.05970149253731343,0.0,0.0,0.0851063829787234,0.06,0.0,0.03278688524590164,0.0,0.1095890410958904,0.09876543209876543,0.13333333333333333,0.056338028169014086,0.05263157894736842,0.09375,0.08695652173913043,0.08108108108108109,0.029411764705882353,0.2222222222222222,0.0,0.046511627906976744,0.0,0.0,0.04597701149425287,0.08333333333333333,0.06818181818181818,0.0784313725490196,0.03225806451612903,0.1,0.09090909090909091,0.058823529411764705,0.03508771929824561,0.06818181818181818,0.05970149253731343,0.022222222222222223,0.04081632653061224,0.10752688172043011,0.05063291139240506,0.0273972602739726,0.01694915254237288,0.07228915662650602,0.024691358024691357,0.05194805194805195,0.08888888888888889,0.05555555555555555,0.0821917808219178,0.05042016806722689,0.06,0.06818181818181818,0.0821917808219178,0.0975609756097561,0.028169014084507043,0.028985507246376812,0.07317073170731707,0.025974025974025976,0.11428571428571428,0.1935483870967742,0.2857142857142857,0.0,0.25806451612903225,0.5641025641025641,0.5641025641025641,0.32432432432432434,0.04878048780487805,0.04878048780487805,0.043478260869565216,0.30303030303030304,0.6,1.0,1.0,0.5454545454545454,0.30303030303030304,0.13333333333333333,0.15384615384615385,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.15,0.045454545454545456,0.14285714285714285,0.2909090909090909
ALI16,0.03333333333333333,0.0,0.0,0.022988505747126436,0.021505376344086023,0.0,0.037037037037037035,0.0,0.030303030303030304,0.02702702702702703,0.058823529411764705,0.03125,0.06451612903225806,0.03508771929824561,0.03225806451612903,0.029850746268656716,0.06557377049180328,0.13793103448275862,0.0,0.02531645569620253,0.0,0.0,0.05,0.0449438202247191,0.04938271604938271,0.042105263157894736,0.0,0.043010752688172046,0.06779661016949153,0.042105263157894736,0.0,0.024691358024691357,0.03333333333333333,0.024096385542168676,0.02197802197802198,0.046511627906976744,0.0,0.0,0.018018018018018018,0.02631578947368421,0.02702702702702703,0.02857142857142857,0.0,0.06153846153846154,0.06060606060606061,0.017857142857142856,0.021505376344086023,0.04938271604938271,0.06060606060606061,0.11764705882352941,0.03125,0.03225806451612903,0.08,0.0,0.07142857142857142,0.16666666666666666,0.35714285714285715,0.0,0.16666666666666666,0.5625,0.5625,0.3333333333333333,0.058823529411764705,0.058823529411764705,0.05128205128205128,0.15384615384615385,0.18181818181818182,0.5454545454545454,0.5454545454545454,1.0,0.15384615384615385,0.10526315789473684,0.125,0.21052631578947367,0.21052631578947367,0.2631578947368421,0.12121212121212122,0.05405405405405406,0.12244897959183673,0.2916666666666667
